name,creation_date,content,like_count,quote_count,reply_count,retweet_count
Nike.com,2020-10-14,"Inspired by MJ’s iconic 63-point playoff game in Boston in 1986.

The @Jumpman23 Women's Air Jordan 1 'Lucky Green'

Available at 10am ET 🇺🇸

Shop: https://t.co/uBpigM9x6s https://t.co/vKA4Czv7Q9",446,19,43,57
Nike.com,2020-10-15,"Keeping you locked in, whether you're hooping or making a streetwear statement.

The Air Raid 'Black'

Available at 10am ET 🇺🇸

Shop: https://t.co/FfBHApbbqW https://t.co/5pzZYjdoCT",211,6,9,27
Nike.com,2020-10-15,"Paying homage to sisterhood and the intertwined concepts of strength and beauty.

The @Jumpman23 Women's Air Jordan 1 Zoom 'Sisterhood'

Available at 10am ET 🇺🇸

Shop: https://t.co/IYkvN6BYLA https://t.co/i7MGomNXig",171,4,6,12
Nike.com,2020-10-15,"Paying homage to the greatness of the Black Mamba dominating the competition late in the playoffs.

The @nikebasketball Kobe V Protro '5 Rings'

Enter Draw 🇺🇸: https://t.co/j7Bn6szV6s https://t.co/0Jh0zOFn8y",493,21,102,56
Nike.com,2020-10-16,"Continuing an effort to capture a holistic view of the late '80s and early '90s.

The @Jumpman23 x Union LA Apparel Collection.

Available at 10am ET 🇺🇸 

Shop: https://t.co/uPOgtchdLh https://t.co/OanjiWzfcg",330,3,17,51
Nike.com,2020-10-16,"Crisp leather, bold colors and the perfect amount of flash to make you shine.

The Air Force 1 Craft 'White &amp; Obsidian'

Available at 10am ET 🇺🇸 

Shop: https://t.co/SWFNB9H4hW https://t.co/tmNsXLCNb6",179,3,4,22
Nike.com,2020-10-16,"Keeping the old school vibes alive. 

The Killshot 'Coastal Blue' 

Available at 10am ET 🇺🇸 

Shop: https://t.co/7ddxFrEtMM https://t.co/oqrXezzJ1v",175,4,1,24
Nike.com,2020-10-16,"Premium comfort from the first wear to the last.

The NikeLab 2020 Essentials Collection.

Cozy up here: https://t.co/pFiE4RFy43 https://t.co/GNERMHRiXq",318,4,8,29
Nike.com,2020-10-16,"The latest from the ongoing Jordan x UNION LA partnership.

The Draw for the @Jumpman23 x UNION LA Footwear is now open.

Enter 🇺🇸: https://t.co/8qIEYrVpiL https://t.co/lrCtujIuQu",459,21,127,57
Nike.com,2020-10-17,"A rich and textural expression of this classic silhouette.

The Air Force 1 Low 'Wheat Mocha' 

Available at 10am ET 🇺🇸 

Shop: https://t.co/jfEfhnky1S https://t.co/oCNSkxnTrT",355,8,18,36
Nike.com,2020-10-17,"Representing what it takes to control the game.

The @Jumpman23 Air Jordan 35 'Center of Gravity'

Available at 10am ET 🇺🇸 

Shop: https://t.co/JgXaJCF3Ib https://t.co/C0TtEdIkbP",238,9,10,28
Nike.com,2020-10-20,"Acknowledging the feeling and emotion of Jordan beyond the arena. 

The @Jumpman23 x Union LA Apparel Collection. 

Available at 10am ET 🇺🇸

Shop: https://t.co/B2Mx88gZL7 https://t.co/4ak0hHF2zC",243,1,6,29
Nike.com,2020-10-20,"Creating a totally new expression of winter layers.

The Nike x sacai Apparel Collection.

Available at 10am ET 🇺🇸 

Shop: https://t.co/70Uxm8vYbG https://t.co/eEu6L3qZ0t",176,5,5,17
Nike.com,2020-10-21,"Paying homage to the silhouette that inspired the future of footwear.

The @nikebasketball Adapt BB 2.0 'Mag' 

Available at 10am ET 🇺🇸 

Shop: https://t.co/Szgr1uI13e https://t.co/XudNRoIyCf",449,13,26,55
Nike.com,2020-10-21,"Perseverance, Purpose, and Pride.

The @Jumpman23 Air Jordan 35 'Warrior'

Available at 10am ET 🇺🇸

Shop: https://t.co/iR0zeJUuKG https://t.co/Cy3P5c0gDu",255,4,16,33
Nike.com,2020-10-22,"Maintains a commanding cultural presence.

The Women's Air Force 1 Pixel 'White'

Available at 10am ET 🇺🇸

Shop: https://t.co/7Y1SviOPu6 https://t.co/0ti6xgGRzT",282,19,10,25
Nike.com,2020-10-22,"The heritage always remains.

The Air Max Plus x Supreme

Available at 10am ET 🇺🇸

Shop 'Mean Green': https://t.co/d8G5SGhtar

Shop 'Fire Pink': https://t.co/sCQlw1gWCk https://t.co/PdZDH1W0tK",413,15,37,51
Nike.com,2020-10-23,"Lace Up, Lock in.

The @KingJames LeBron 18 'Home'

Available now: https://t.co/RGj3r6x7Do https://t.co/vjx7BUPcad",388,9,6,30
Nike.com,2020-10-23,"Scavenging innovation from many different places.

The ISPA Road Warrior 'Clear Jade'

Available at 10am ET 🇺🇸

Shop: https://t.co/RbL6p7pVyI https://t.co/tnj2C79LFx",241,6,7,30
Nike.com,2020-10-23,"Standing out amongst MJ’s signature models.

The @Jumpman23 Air Jordan 12 'Black Concord'

Available at 10am ET 🇺🇸

Shop: https://t.co/A7xDZeb7qT https://t.co/W03ow2VTZ4",400,12,24,38
Nike.com,2020-10-24,"More than just a shoe.

The @KDTrey5  KD 13 'Aunt Pearl'

Available at 10am ET 🇺🇸 

Shop: https://t.co/tNTHyV6UqL https://t.co/PfAJ4OXD8v",522,13,19,44
Nike.com,2020-10-28,"A spooky update while staying true to its roots.

The Air Trainer 3 'New Orchid'

Available at 10am ET 🇺🇸

Shop: https://t.co/ixtszSU84g https://t.co/sr2mMhu2Tj",172,0,5,14
Nike.com,2020-10-28,"A style that’s both sophisticated and expressive.

The @Jumpman23 Air Jordan 35 x Fragment 'Base Grey'

Available at 10am ET 🇺🇸

Shop: https://t.co/WQ51inZ5Dh https://t.co/oZagVmO0yY",288,11,20,30
Nike.com,2020-10-28,"Adding some frightening footwear to your fall rotation.

The Air Force 1 Skeleton 'Orange'

Available at 10am ET 🇺🇸 

Shop: https://t.co/175wX42dkp https://t.co/gdyPL3Qr0l",348,10,13,20
Nike.com,2020-10-28,"Bringing a '90s favorite into a bone-chilling new light.

The Air Max 97 'Halloween'

Available at 10am ET 🇺🇸

Shop: https://t.co/olREr8inEK https://t.co/PaNXW000ef",469,21,18,43
Nike.com,2020-10-28,"Bringing OG hoops style into winter.

The Air Force 1 High GORE-TEX

Available at 10am ET 🇺🇸

Shop 'Anthracite': https://t.co/MIfIH68sdw

Shop 'Medium Olive': https://t.co/Ajvp7XOLwk https://t.co/5SgUrc3FAD",210,6,7,21
Nike.com,2020-10-28,"The chase for history is complete.

Shop the 2020 @Dodgers Championship gear here: https://t.co/84lpYI9I6d https://t.co/8ZZXaui6oO",310,4,19,29
Nike.com,2020-10-29,"Bringing an urban edge to outdoor looks.

The @Jumpman23 Winter Utility Apparel Collection.

Available at 10am ET 🇺🇸

Shop: https://t.co/HQyFc5pIww https://t.co/FWqkmzc60A",158,1,5,11
Nike.com,2020-10-29,"The @Jumpman23 Air Jordan 5 x  Off-White™

Available at 10am ET 🇺🇸 

Shop:https://t.co/iSsX08FJkd https://t.co/dRxZJmCMbp",1308,88,241,135
Nike.com,2020-10-30,"A shoe that blends styles like Kyrie blends defenders.

The @nikebasketball Kybrid S2 'Best Of'

Available at 10am ET 🇺🇸

Shop: https://t.co/3jd8GdcB9B https://t.co/cJlsygkWSv",301,8,17,22
Nike.com,2020-10-30,"Rebel Attitude

The Dunk High x Slam Jam 'Clear Black'

Available at 10am ET 🇺🇸

Shop: https://t.co/m39d2evbqU https://t.co/drXzfUK0Ps",658,14,75,52
Nike.com,2020-10-31,"Employing a new twist on a familiar color scheme.

The @Jumpman23 Air Jordan 1 'Dark Mocha'

Available at 10am ET 🇺🇸 

Shop: https://t.co/faoJaHBSCB https://t.co/dS9BLya7nY",1425,82,201,109
Nike.com,2020-11-09,"A toughened up icon.

The Air Force 1 High GORE-TEX Boot 'Wheat'

Available at 10am ET 🇺🇸 

Shop: https://t.co/kzWQVDcEpd https://t.co/GZ0Oc1OxQN",338,12,7,27
Nike.com,2020-11-09,"Celebrating the timeless style by returning to that original moniker.

The Air Max 3 'Radiant Red'

Available at 10am ET 🇺🇸

Shop: https://t.co/7a688lFdUX https://t.co/BNW29tdAao",530,21,23,36
Nike.com,2020-11-09,"Keep Luck on Your Side.

The newest Golf footwear styles are now available.

Sign in to your Nike Member account to purchase: https://t.co/l5pvGZvJz7 https://t.co/FJqQMJFaUW",250,6,7,24
Nike.com,2020-11-10,"Creating a look that’s fit for the hardwood and beyond.

The @nikebasketball Adapt BB 2.0 'White Cement' 

Available at 10am ET 🇺🇸

Shop: https://t.co/wSXonhslZ4 https://t.co/7fe8X2q7pp",477,18,5,35
Nike.com,2020-11-10,"Gear up with a piece of sportswear history. 

The Dunk Low 'Veneer'

Available at 10am ET 🇺🇸 

Shop: https://t.co/8x4JyFWYM3 https://t.co/Y8uaO0r8GK",633,26,99,44
Nike.com,2020-11-11,"Save up to 50% on select styles through 11.13. 

Use code SIGNIN at checkout.

Download/shop now: https://t.co/uYOfHYiTYA https://t.co/1o3ralJuSk",242,2,9,25
Nike.com,2020-11-11,"To celebrate its 20th anniversary, the unreleased Navy version gets a chance for glory. 

The Air Presto 'Navy'

Available at 10am ET 🇺🇸

Shop: https://t.co/eXjTBMEmtz https://t.co/C0eXTvXrrY",351,11,17,23
Nike.com,2020-11-12,"An AJ5 that goes where no AJ5 has gone before. 

The @Jumpman23 Air Jordan 5 'What The' 

Available at 10am ET 🇺🇸 

Shop: https://t.co/SpTYC33lpx https://t.co/2bQ5oDxXuR",383,37,43,40
Nike.com,2020-11-12,"Designed and engineered to protect your feet from pretty much anything.

The ACG Mountain Fly GORE-TEX

Available at 10am ET 🇺🇸

Shop 'Dark Grey': https://t.co/8cCVLOgm8D

Shop 'Khaki': https://t.co/CXStg8das2 https://t.co/7TDvLVADEU",236,12,9,24
Nike.com,2020-11-12,"The balance between performance and sustainability.

The ACG 2020 Holiday Apparel Collection.

Shop 🇺🇸: https://t.co/bPcBUa3SYk https://t.co/ydk0EPHCy1",150,2,8,13
Nike.com,2020-11-12,"The result of what would happen if we could see how Kyrie's different creative influences coexist in his mind.

The @nikebasketball Kyrie 7 'Creator'

Available at 10am ET 🇺🇸 

Shop:  https://t.co/D4a2aAc4fQ https://t.co/R7zwu1Xl7b",183,5,3,14
Nike.com,2020-11-12,"These AM1s add a splash of sweetness to any style.

The Air Max 1 'Strawberry Lemonade' 

Available at 10am ET 🇺🇸

Shop: https://t.co/uzYBW54h0a https://t.co/F7P9G1QECE",211,13,8,19
Nike.com,2020-11-13,"Hear us. See us. Rise Together. 

The @NikeN7 Winter Collection is now available.

Shop 🇺🇸 https://t.co/od4ytfcXvA https://t.co/So5jwQtrZj",209,2,32,32
Nike.com,2020-11-13,"The icon returns featuring stitched leather overlays and understated hues. 

The Dunk High 'Pure Platinum' 

Available at 10am ET 🇺🇸 

Shop: https://t.co/f4nWIDAZ49 https://t.co/cFlYHQs57u",344,5,18,27
Nike.com,2020-11-13,"This one is for the visionaries.

The Nike x sacai VaporWaffle

Available at 10am ET 🇺🇸 

Shop 'Royal Fuchsia': https://t.co/f9n4u2ll2g

Shop 'Black and White': https://t.co/cCzqzb2ucN https://t.co/uKYfdSMjg9",340,15,49,42
Nike.com,2020-11-14,"Inspired by an OG release that dropped in Japan almost 20 years ago. 

The @Jumpman23 Air Jordan 1 High OG CO JP 'Midnight Navy'

Available at 10am ET 🇺🇸 

Shop: https://t.co/0ZT2orguMC https://t.co/ddCNnfzvWw",915,45,91,72
Nike.com,2020-11-17,"Past and present come together.

The Overbreak 'Baroque Brown'

Available at 10am ET 🇺🇸

Shop: https://t.co/QuwVeih6Vk https://t.co/p4e06pQupW",269,13,27,25
Nike.com,2020-11-19,"Hitting rewind with details that mimic the OG.

The Air Max 1 'Magma Orange'

Drops at 10am ET 🇺🇸

Shop: https://t.co/Fh85pj35iK https://t.co/G31HQxSmnQ",444,13,14,31
Nike.com,2020-11-19,"Just like the OG.

The Dunk Low 'Ceramic'

Dropping at 10am ET 🇺🇸

Shop: https://t.co/iB0Om05LhF https://t.co/jqbHwHHCQF",1093,67,96,75
Nike.com,2020-11-20,"A ladies-only, modern take on the legendary design. 

The Women's Dunk Low Disrupt 'University Red'

Available at 10am ET 🇺🇸

Shop: https://t.co/mFMdfVjRba https://t.co/Dre97Py3fv",140,2,3,16
Nike.com,2020-11-20,"A legendary sneaker presses refresh with a new mix of collegiate-inspired colors and textures.

The @Jumpman23  Women's Air Jordan 1 Mid ' Sail/Chile Red'

Available at 10am ET 🇺🇸

Shop: https://t.co/FpDX0gv0rX https://t.co/kIk9SzlYRc",381,10,24,36
Nike.com,2020-11-20,"Celebrating its 20th anniversary by continuing to define classic footwear.

The Air Presto 'Soar'

Available at 10am ET 🇺🇸

Shop: https://t.co/cVsRkEAocV https://t.co/arxY7K6hHL",225,2,10,30
Nike.com,2020-11-20,"Dial in with this hyper-conceptual version of the AF1. 

The Air Force 1 '07 '1-800' 

Available at 10am ET 🇺🇸

Shop: https://t.co/ZM2PFZwRob https://t.co/SNzZGV8pvb",297,3,5,33
Nike.com,2020-11-21,"A colorway inspired by the city’s character.

The @Jumpman23 Air Jordan 35 'Bayou Boys'

Available at 10am ET 🇺🇸

Shop: https://t.co/yUK85uQhrC https://t.co/PlspqZsiXV",317,6,22,32
Nike.com,2020-11-22,"We just reduced thousands of new styles—act fast to get the gear you want. (No code required.)

Shop now: https://t.co/tJsbN9OOqL https://t.co/JYrzGJd4sD",189,5,14,21
Nike.com,2020-11-23,"Meet the SB ""Duck"" High.

The SB Dunk High x Concepts 'Mallard'

Dropping at 10am ET 🇺🇸

Shop: https://t.co/DPSlY5gIxh https://t.co/FmzFXycLrx",973,44,141,82
Nike.com,2020-11-23,"Nike Members get first dibs on the @Jumpman23  Air Jordan 1 Mid SE 'Metallic Gold'

Dropping 11.30 in the Nike App.

Download/Get notified now: https://t.co/37F7K58Qt3 https://t.co/df2vnJk74u",697,31,67,68
Nike.com,2020-11-24,"Extending the imaginative legacy of Air Max.

The Adapt Auto Max 'Triple Black'

Available at 10am ET 🇺🇸

Shop: https://t.co/cWPLb20CpT https://t.co/PWas3vxG7G",273,3,6,20
Nike.com,2020-11-24,"Strike with Speed and Precision.

The @nikebasketball Kobe 5 Protro 'Bruce Lee' &amp; 'Bruce Lee Alt'

Available at 10am ET 🇺🇸

Shop OG: https://t.co/bNVUtP5DYV

Shop Alt: https://t.co/VFE5Qop541 https://t.co/C8FlFoux04",741,80,139,90
Nike.com,2020-11-25,"Designed to celebrate the strength of community in women’s basketball and women everywhere.

The @Jumpman23 Women's Air Jordan 6 'Singles Day'

Available at 10am ET 🇺🇸

Shop: https://t.co/xCLbWDcQHt https://t.co/AVEUY8rSVR",244,4,8,24
Nike.com,2020-11-25,"Fresh-squeezed.

The Air Max 1 'Lemonade'

Available at 10am ET 🇺🇸

Shop: https://t.co/Nuj4YrC0qq https://t.co/kXsMRs0Oor",251,6,16,21
Nike.com,2020-11-25,"Representing faith in creation.

The Air Force 1 Low x Peaceminusone 'Para-noise'

Dropping at 10am ET 🇺🇸

Shop: https://t.co/W0UaSOVP3o https://t.co/vgju79Kx7K",519,23,46,83
Nike.com,2020-11-27,"Don’t miss your shot at our biggest sale of the season. 

Use code SHOP20 at checkout. (🇺🇸 only, Exclusions apply.)

Shop now: https://t.co/ggoyvdMqGO https://t.co/qtSMdHvaeq",184,3,39,19
Nike.com,2020-11-28,"For the first time since the ‘89 debut, the style is back in its full and original form.

The @Jumpman23 Air Jordan 4 'Fire Red'

Drops at 10am ET 🇺🇸

Shop: https://t.co/VHLby92gyS https://t.co/n6d7n0OQ7O",1073,56,115,102
Nike.com,2020-11-29,"Save on select must-have styles—including some that never go on sale. 

Use code CYBER25 at checkout. (🇺🇸 only, exclusions apply.)

Shop now: https://t.co/P677ZVFRNn https://t.co/6VpM4Wjfih",173,5,13,18
Nike.com,2020-11-30,"A refined edition of the game-changing silhouette.

The Air Max 1 'Spiral Sage'

Dropping at 10am ET 🇺🇸

Shop: https://t.co/DzxmVsQZVu https://t.co/SKSCohfncS",277,9,4,18
Nike.com,2020-11-30,"Capturing the essence of the original through a modern lens.

The @Jumpman23 Air Jordan 1 Mid SE 'Metallic Gold'

Shop now: https://t.co/dh1i2V75Wt https://t.co/M1sIXcf7rn",323,14,23,26
Nike.com,2020-11-30,"Extending the look's legacy.

The Women's Dunk Low Disrupt 'Platinum Violet'

Available at 10am ET 🇺🇸

Shop: https://t.co/nJi07yFsfK https://t.co/BwoqbxgrfP",142,1,3,7
Nike.com,2020-11-30,"Nothing short of a show-stopper.

The @Jumpman23 Air Jordan 1 'Black and Gold'

Available at 10am ET 🇺🇸

Shop: https://t.co/JvRIy6x3La https://t.co/PirOqjjdIi",337,20,36,28
Nike.com,2020-12-01,"🚨Final Hours🚨

 Take an extra 25% off select styles that rarely go on sale—plus hundreds of new styles we just added. 

Use code CYBER25 at checkout. (🇺🇸 only, exclusions apply.)

Shop: https://t.co/kgT6gKNsEx https://t.co/dCZN5tOPmj",177,2,27,14
Nike.com,2020-12-03,"The epitome of modern lifestyle footwear.

The @Jumpman23 delta Breath 'Multicolor'

Available at 10am ET 🇺🇸

Shop: https://t.co/nHz3G35tV6 https://t.co/TtidbzVmbn",351,13,21,24
Nike.com,2020-12-04,"Praised by the streets for its classic simplicity and comfort.

The Blazer Low '77 Vintage.

Available at 10am ET 🇺🇸

Shop 'Midnight Navy' https://t.co/PiO3O5S4Ux

Shop 'Black' https://t.co/ESoVK6iztd https://t.co/8UIbh8J2fd",192,2,11,12
Nike.com,2020-12-04,"Sporting the same distinct features that made the original design a '90s icon.

The @Jumpman23 Women's Air Jordan 8 'Burgundy'

Available at 10am ET 🇺🇸

Shop: https://t.co/uWpzhQkFmE https://t.co/bb9zwxEx1c",282,4,6,19
Nike.com,2020-12-05,"Holding a special place in the hearts of those who witnessed its namesake’s transcendent return to the hardwood.

The @Jumpman23 Air Jordan 9 'University Blue'

Available at 10am ET 🇺🇸

Shop: https://t.co/Voza7URNhv https://t.co/FSedMKFYbu",365,14,30,37
Nike.com,2020-12-07,"Covered in patterns and hues inspired by the holidays.

The Nordic collection. 

Available at 10am ET 🇺🇸 

Blazer Mid '77 Vintage: https://t.co/mcvZhVI0V7

Air Max 90: https://t.co/RooNjKkzNW https://t.co/33S988PHT0",259,4,13,26
Nike.com,2020-12-08,"Lace up and march to the beat of your own drum in this long-awaited and colorful collectible.

The @Jumpman23 x @JBALVIN  Air Jordan 1 

Available at 10am ET 🇺🇸 

Shop: https://t.co/BraryAQm01 https://t.co/Aykj7ivFBA",708,50,134,56
Nike.com,2020-12-09,"Back to commemorate the model’s 35th anniversary.

The Dunk High 'Varsity Maize'

Available at 10am ET 🇺🇸 

Shop: https://t.co/Z2IT7MxW4C https://t.co/HSn6hT017E",609,20,68,31
Nike.com,2020-12-09,"Tell us you're a sneakerhead, without telling us you're a sneakerhead.",6016,1877,5475,340
Nike.com,2020-12-10,"A shoe that effortlessly transitioned from an on-court all-star to a streetwear statement.

The Air Total Max Uptempo 'Black Volt'

Available at 10am ET 🇺🇸

Shop: https://t.co/YBaN20IDhX https://t.co/gl5t8auWUc",292,8,11,31
Nike.com,2020-12-10,"A silhouette that quickly transcends its purpose of performance running.

The Air Max 3 'Archetype'

Dropping at 10am ET 🇺🇸

Shop: https://t.co/KuWNf7MbWG https://t.co/JXpvm4a2E4",233,4,7,19
Nike.com,2020-12-11,"A hoops icon hits the course. 

The @Jumpman23 Air Jordan V Low Golf.

Shop 🇺🇸: https://t.co/up2n4RUQQv https://t.co/BoDw3VqcHe",446,36,22,20
Nike.com,2020-12-11,"A refined edition of the game-changing silhouette.

The Air Max 1 'Wolf Grey'

Available at 10am ET 🇺🇸

Shop: https://t.co/QNQhVrJTOj https://t.co/ApoRLt8hdW",276,5,6,21
Nike.com,2020-12-11,"A vibrant creation defined by signature, co-branded detailing and basketball-inspired aesthetics.

The Dunk High x AMBUSH

Available at 10am ET 🇺🇸

Shop: https://t.co/BOH6ZppLCf https://t.co/cktjjP2aLX",263,12,50,24
Nike.com,2020-12-11,"Morphed from a hardwood pioneer into a beloved streetwear mainstay.

The Blazer Mid '77 Vintage 'Asparagus Snakeskin' 

Available at 10am ET 🇺🇸

Shop: https://t.co/oBzH32IeSA https://t.co/n2mFy6ziAK",223,6,1,17
Nike.com,2020-12-12,"This timeless silhouette needs no introduction.

The @Jumpman23 Air Jordan 11 'Jubilee'

Drops at 10am ET 🇺🇸

Shop: https://t.co/ckpuEYCTTk https://t.co/hLURm6EzhY",746,49,135,50
Nike.com,2020-12-13,"Thousands of just-reduced styles—including gear that rarely goes on sale—are now up to 40% off.

🇺🇸 only, exclusions apply. No code required.

Shop: https://t.co/p2cKXpJwKQ https://t.co/pzMYmkycuL",141,2,9,19
Nike.com,2020-12-15,"Returning with a third collection of versatile co-branded gear. 

Nike x Stüssy Apparel Collection. 

Available at 10am ET 🇺🇸 

Shop: https://t.co/2W8J9G1Jrq https://t.co/VCbzGP9ctc",144,0,4,11
Nike.com,2020-12-15,"Stüssy takes the Benassi slide straight to the beach.

The Benassi x Stüssy

Available at 10am ET 🇺🇸 

Shop 'Black': https://t.co/jEYGQDK9At

Shop 'Sail': https://t.co/mLA2Q35EWc

Shop 'Pine Green': https://t.co/yRtReUEOhf https://t.co/Vxo9YnPsu6",294,10,16,25
Nike.com,2020-12-15,"Stüssy's take on the iconic Nike Air Force 1 silhouette. 

The Air Force 1 x Stüssy 'Triple Black'

Available at 10am ET 🇺🇸 

Shop: https://t.co/bQSjvUHgTU https://t.co/DqP6IoFw0I",458,17,30,43
Nike.com,2020-12-16,"Offering fans of Retros a chance to follow in the footsteps of greatness.

The @Jumpman23 Air Jordan 1 Mid ' Black/Red'

Available now in the Nike App.

Shop 🇺🇸: https://t.co/CKsltH97Qs https://t.co/7zVoaYbE9m",564,27,70,50
